"Cefpodoxime Proxetil"	"CEFP200"	"200"
"Cefpodoxime Proxetil"	"CEFP200"	"400"
"CeftAZIDime"	"CEF2I"	"2"
"CeftAZIDime"	"CEF2I"	"500"
"CeftAZIDime"	"CEFT1F"	"1"
"CeftAZIDime"	"CEFT1F"	"2"
"CeftAZIDime"	"CEFT1F"	"500"
"CeftAZIDime"	"CEFT1V"	"1000"
"CeftAZIDime"	"CEFT1V"	"250"
"CeftAZIDime"	"CEFT1V"	"500"
"CeftAZIDime"	"CEFT2F"	"2"
"Ceftaroline"	"CEFT600I"	"400"
"Ceftaroline"	"CEFT600I"	"600"
"CeftazIDIME"	"CEF2I"	"1000"
"CeftazIDIME"	"CEF2I"	"2"
"CeftazIDIME"	"CEF2I"	"500"
"CeftazIDIME"	"CEFT1F"	"1"
"CeftazIDIME"	"CEFT1V"	"1"
"CeftazIDIME"	"CEFT1V"	"2"
"CeftazIDIME"	"CEFT2F"	"2"
"CeftazIDIME"	"CEFT2I"	"2"
"Ceftazidime"	"CEF2I"	"500"
"Ceftazidime"	"CEFT1F"	"0.5"
"Ceftazidime"	"CEFT1F"	"1"
"Ceftazidime"	"CEFT1F"	"2"
"Ceftazidime"	"CEFT1F"	"500"
"Ceftazidime"	"CEFT1V"	".5"
"Ceftazidime"	"CEFT1V"	"0.5"
"Ceftazidime"	"CEFT1V"	"1"
"Ceftazidime"	"CEFT1V"	"1000"
"Ceftazidime"	"CEFT1V"	"125"
"Ceftazidime"	"CEFT1V"	"313"
"Ceftazidime"	"CEFT1V"	"500"
"Ceftazidime"	"CEFT1V"	"625"
"Ceftazidime"	"CEFT2F"	"2"
"CeftriaXONE Desensitization"	"CEFTR1000I"	"0.001"
"CeftriaXONE Desensitization"	"CEFTR1000I"	"0.002"
"CeftriaXONE Desensitization"	"CEFTR1000I"	"0.01"
"CeftriaXONE Desensitization"	"CEFTR1000I"	"0.02"
"CeftriaXONE Desensitization"	"CEFTR1000I"	"0.1"
"CeftriaXONE Desensitization"	"CEFTR1000I"	"0.2"
"CeftriaXONE Desensitization"	"CEFTR1000I"	"1"
"CeftriaXONE Desensitization"	"CEFTR1000I"	"10"
"CeftriaXONE Desensitization"	"CEFTR1000I"	"100"
"CeftriaXONE Desensitization"	"CEFTR1000I"	"1000"
"CeftriaXONE Desensitization"	"CEFTR1000I"	"2"
"CeftriaXONE Desensitization"	"CEFTR1000I"	"20"
"CeftriaXONE Desensitization"	"CEFTR1000I"	"200"
"CeftriaXONE"	"CEFR1I"	"1"
"CeftriaXONE"	"CEFR1I"	"2"
"CeftriaXONE"	"CEFR250I"	"250"
"CeftriaXONE"	"CEFR2I"	"2"
"CeftriaXONE"	"CEFT500I"	"500"
"CeftriaXONE"	"CEFX1F"	"1"
"CeftriaXONE"	"CEFX1F"	"1000"
"CeftriaXONE"	"CEFX1F"	"2"
"CeftriaXONE"	"CEFX2F"	"1"
"CeftriaXONE"	"CEFX2F"	"2"
"CeftriaXONE"	"CEFX2F"	"2000"
"Ceftriaxone Desensitization"	"CEFTR1000I"	"0.001"
"Ceftriaxone Desensitization"	"CEFTR1000I"	"0.01"
"Ceftriaxone Desensitization"	"CEFTR1000I"	"0.1"
"Ceftriaxone Desensitization"	"CEFTR1000I"	"1"
"Ceftriaxone Desensitization"	"CEFTR1000I"	"10"
"Ceftriaxone Desensitization"	"CEFTR1000I"	"100"
"Ceftriaxone Desensitization"	"CEFTR1000I"	"1000"
"Ceftriaxone Sodium"	"CEFR1I"	"1"
"Ceftriaxone Sodium"	"CEFR1I"	"1000"
"Ceftriaxone Sodium"	"CEFR1I"	"500"
"Ceftriaxone Sodium"	"CEFR1I"	"750"
"Ceftriaxone Sodium"	"CEFR2I"	"2"
"Ceftriaxone"	"CEFR1I"	"1"
"Ceftriaxone"	"CEFR1I"	"125"
"Ceftriaxone"	"CEFR250I"	"250"
"Ceftriaxone"	"CEFX1F"	"1"
"Ceftriaxone"	"CEFX1F"	"2"
"Ceftriaxone"	"CEFX2F"	"1"
"Ceftriaxone"	"CEFX2F"	"2"
"Cefuroxime Axetil"	"CEFU250"	"250"
"Cefuroxime Sodium"	"CEF750I"	"1.5"
"Cefuroxime Sodium"	"CEFU750F"	"750"
"Cefuroxime Sodium"	"CEFU75I"	"1.5"
"Cefuroxime"		"250"
"Cefuroxime"	"CEFU250"	"500"
"CeleBREX"	"CELE100"	"100"
"CeleBREX"	"CELE200"	"200"
"Celebrex"	"CELE100"	"100"
"Celebrex"	"CELE100"	"200"
"Celebrex"	"CELE200"	"200 "
"Celebrex"	"CELE200"	"200"
"Celecoxib"	"CELE100"	"100"
"Celecoxib"	"CELE100"	"200"
"Celecoxib"	"CELE200"	"200"
"Celexa"		"10"
"CellCept"		"500"
"Centrum"		"1"
"Cepacol (Menthol)"	"CEPACOL1"	"1"
"Cepacol (Menthol)"	"CEPACOL1"	"2"
"Cepacol"	"CEPACOL1"	"1"
"Cephalexin "	"CEPH250S"	"17"
"Cephalexin "	"CEPH250S"	"18"
"Cephalexin "	"CEPH250S"	"20"
"Cephalexin "	"CEPH250S"	"35"
"Cephalexin "	"CEPH250S"	"40"
"Cephalexin "	"CEPH250S"	"50"
"Cephalexin Desensitization"	"CEPHDESEN1/10L"	"0.05"
"Cephalexin Desensitization"	"CEPHDESEN1/10L"	"0.1"
"Cephalexin Desensitization"	"CEPHDESEN1L"	"0.25"
"Cephalexin Desensitization"	"CEPHDESEN1L"	"0.5"
"Cephalexin Desensitization"	"CEPHDESEN1L"	"1"
"Cephalexin Desensitization"	"CEPHDESEN50L"	"10"
"Cephalexin Desensitization"	"CEPHDESEN50L"	"100"
"Cephalexin Desensitization"	"CEPHDESEN50L"	"25"
"Cephalexin Desensitization"	"CEPHDESEN50L"	"250"
"Cephalexin Desensitization"	"CEPHDESEN50L"	"50"
"Cephalexin Suspension"	"CEPH50L"	"125"
"Cephalexin Suspension"	"CEPH50L"	"20"
"Cephalexin Suspension"	"CEPH50L"	"25"
"Cephalexin Suspension"	"CEPH50L"	"26"
"Cephalexin Suspension"	"CEPH50L"	"40"
"Cephalexin Suspension"	"CEPH50L"	"50"
"Cephalexin Suspension"	"CEPH50L"	"62.5"
"Cephalexin Suspension"	"CEPH50L"	"65"
"Cephalexin Suspension"	"CEPH50L"	"75"
"Cephalexin Suspension"	"CEPH50L"	"80"
"Cephalexin"	"CEPH250"	"250"
"Cephalexin"	"CEPH250"	"500"
"Cephalexin"	"CEPH250S"	"500"
"Cephalexin"	"CEPH500"	"1"
"Cephalexin"	"CEPH500"	"1000"
"Cephalexin"	"CEPH500"	"2000"
"Cephalexin"	"CEPH500"	"250"
"Cephalexin"	"CEPH500"	"500"
"Cephalexin"	"CEPH500L"	"250"
"Cephalexin"	"CEPH500L"	"500"
"Cetacaine"	"CETA56T"	"1"
"Cetirizine"	"CETI10"	"10"
"Cetirizine-Pseudoephedrine"	"CETI10"	"10"
"Cetuximab"	"CETU100I"	"453"
"Cetuximab"	"CETU100I"	"500"
"Cetuximab"	"CETU100I"	"650"
"Cetuximab"	"CETU100I"	"700"
"Cetuximab"	"CETU100I"	"736"
"Cetylpyridinium Chl (Cepacol)"	"CEPACOL1"	"1"
"Cetylpyridinium Chl (Cepacol)"	"CEPACOL1"	"1-2"
"Cetylpyridinium Chl (Cepacol)"	"CEPACOL1"	"2"
"Cetylpyridinium Chl (Cepacol)"	"CEPACOL1"	"2-3"
"Cetylpyridinium Chl (Cepacol)"	"CEPACOL1"	"3-4"
"Cetylpyridinium Chl (Cepacol)"	"CEPACOL1"	"4"
"Chantix"		"0.5"
"Chantix"		"1"
"Charcoal Aqueous (Activated)"	"CHARC120L"	"25"
"Charcoal Aqueous (Activated)"	"CHARC120L"	"3"
"Charcoal Aqueous (Activated)"	"CHARC120L"	"40"
"Charcoal Aqueous (Activated)"	"CHARC120L"	"50"
"Charcoal Aqueous (Activated)"	"CHARC120L"	"75"
"Charcoal"	"CHAR50L"	"100"
"Charcoal"	"CHAR50L"	"50"
"Charcoal"	"CHARC120L"	"100"
"Charcoal-Sorbitol"	"CHAR50L"	"100"
"Charcoal-Sorbitol"	"CHAR50L"	"25"
"Charcoal-Sorbitol"	"CHAR50L"	"50"
"Chloral Hydrate (Syrup)"	"CHLO500L"	"100"
"Chloral Hydrate (Syrup)"	"CHLO500L"	"111"
"Chloral Hydrate (Syrup)"	"CHLO500L"	"125"
"Chloral Hydrate (Syrup)"	"CHLO500L"	"140"
"Chloral Hydrate (Syrup)"	"CHLO500L"	"150"
"Chloral Hydrate (Syrup)"	"CHLO500L"	"170"
"Chloral Hydrate (Syrup)"	"CHLO500L"	"175"
"Chloral Hydrate (Syrup)"	"CHLO500L"	"190"
"Chloral Hydrate (Syrup)"	"CHLO500L"	"195"
"Chloral Hydrate (Syrup)"	"CHLO500L"	"200"
"Chloral Hydrate (Syrup)"	"CHLO500L"	"205"
"Chloral Hydrate (Syrup)"	"CHLO500L"	"250"
"Chloral Hydrate (Syrup)"	"CHLO500L"	"35"
"Chloral Hydrate (Syrup)"	"CHLO500L"	"62"
"Chloral Hydrate (Syrup)"	"CHLO500L"	"70"
"Chloral Hydrate (Syrup)"	"CHLO500L"	"75"
"Chloral Hydrate (Syrup)"	"CHLO500L"	"80"
"Chloral Hydrate"	"CHLO500L"	"250"
"Chloral Hydrate"	"CHLO500L"	"500"
"Chlorambucil"	"CHLO2"	"2"
"Chloramphenicol Na Succ"	"CHO1I"	"1000"
"Chloramphenicol Na Succ"	"CHO1I"	"750"
"Chloramphenicol Na Succ"	"CHO1I"	"900"
"Chloraseptic Throat Spray"	"CHLO180S"	"1"
"Chloraseptic Throat Spray"	"CHLO180S"	"1-2"
"Chloraseptic Throat Spray"	"CHLO180S"	"1-5"
"Chloraseptic Throat Spray"	"CHLO180S"	"2"
"Chloraseptic Throat Spray"	"CHLO180S"	"2-4"
"Chloraseptic Throat Spray"	"CHLO180S"	"4"
"Chlordiazepoxide HCl"	"CHLO10"	"10"
"Chlordiazepoxide HCl"	"CHLO25"	"100"
"Chlordiazepoxide HCl"	"CHLO25"	"25"
"Chlordiazepoxide HCl"	"CHLO25"	"50"
"Chlordiazepoxide HCl"	"CHLO25"	"75"
"Chlordiazepoxide HCl"	"CHLOR5"	"10"
"Chlordiazepoxide HCl"	"CHLOR5"	"15"
"Chlordiazepoxide HCl"	"CHLOR5"	"20"
"Chlordiazepoxide HCl"	"CHLOR5"	"25"
"Chlordiazepoxide HCl"	"CHLOR5"	"5"
"Chlorhexidine Gluconate 0.12% Oral Rinse"	"CHLO15L"	"15"
"Chlorhexidine Gluconate 0.12% Oral Rinse"	"CHLO15L"	"15-30"
"Chlorhexidine Gluconate 0.12% Oral Rinse"	"CHLO15L"	"30"
"Chlorhexidine Gluconate 0.12% Oral Rinse"	"CHLO15L"	"5"
"Chlorhexidine Gluconate"	"CHLO15L"	"0"
"Chlorhexidine Gluconate"	"CHLO15L"	"10"
"Chlorhexidine Gluconate"	"CHLO15L"	"15"
"Chlorhexidine Gluconate"	"CHLO15L"	"15-30"
"Chlorhexidine Gluconate"	"CHLO15L"	"30"
"Chlorhexidine Gluconate"	"CHLO15L"	"5"
"Chlorhexidine Gluconate"	"CHLO15L"	"5-10"
"Chlorhexidine Gluconate"	"PERI12L"	"5"
"Chloroprocaine 2% MPF"	"CHLO20I"	"20"
"Chloroprocaine 2%"	"CHLORO2"	"1"
"Chloroprocaine 3% MPF"	"CHLORO30"	"5-20"
"Chloroquine"	"CHLOR250"	"250"
"Chloroquine"	"CHLQ500"	"250"
"Chlorothiazide Sodium"	"CHL500I"	"100"
"Chlorothiazide Sodium"	"CHL500I"	"1000"
"Chlorothiazide Sodium"	"CHL500I"	"125"
"Chlorothiazide Sodium"	"CHL500I"	"150"
"Chlorothiazide Sodium"	"CHL500I"	"250"
"Chlorothiazide Sodium"	"CHL500I"	"500"
"Chlorothiazide Sodium"	"CHL500I"	"62.5"
"Chlorothiazide Sodium"	"CHL500PB"	"100"
"Chlorothiazide Sodium"	"CHL500PB"	"1000"
"Chlorothiazide Sodium"	"CHL500PB"	"250"
"Chlorothiazide Sodium"	"CHL500PB"	"500"
"Chlorothiazide"	"CHL500I"	"125"
"Chlorothiazide"	"CHL500I"	"250"
"Chlorothiazide"	"CHL500I"	"500"
"Chlorothiazide"	"CHLO250"	"1"
"Chlorothiazide"	"CHLO250"	"125"
"Chlorothiazide"	"CHLO250"	"250"
"Chlorothiazide"	"CHLO250"	"500"
"Chlorothiazide"	"CHLO500"	"500"
"Chlorpheniramine Maleate"	"CHLO4"	"4"
"Chlorpheniramine-Hydrocodone"	"TUSS5L"	"5"
"Chlorpheniramine-Hydrocodone"	"TUSS5L"	"5-10"
"ChlorproMAZINE"	"THOR10"	"10"
"ChlorproMAZINE"	"THOR10"	"5"
"ChlorproMAZINE"	"THOR100"	"100"
"ChlorproMAZINE"	"THOR100"	"1200"
"ChlorproMAZINE"	"THOR100"	"200"
"ChlorproMAZINE"	"THOR100"	"300"
"ChlorproMAZINE"	"THOR100"	"400"
"ChlorproMAZINE"	"THOR100"	"50"
"ChlorproMAZINE"	"THOR25"	"100"
"ChlorproMAZINE"	"THOR25"	"12.5"
"ChlorproMAZINE"	"THOR25"	"25"
"ChlorproMAZINE"	"THOR25"	"25-50"
"ChlorproMAZINE"	"THOR25"	"37.5"
"ChlorproMAZINE"	"THOR25"	"50"
"ChlorproMAZINE"	"THOR25I"	"10"
"ChlorproMAZINE"	"THOR25I"	"100"
"ChlorproMAZINE"	"THOR25I"	"12.5"
"ChlorproMAZINE"	"THOR25I"	"20"
"ChlorproMAZINE"	"THOR25I"	"25"
"ChlorproMAZINE"	"THOR25I"	"25-50"
"ChlorproMAZINE"	"THOR25I"	"5"
"ChlorproMAZINE"	"THOR25I"	"50"
"ChlorproMAZINE"	"THOR50"	"50"
"ChlorproPAMIDE"	"CHPR100"	"100"
"ChlorproPAMIDE"	"CHPR250"	"125"
"ChlorproPAMIDE"	"CHPR250"	"250"
"Chlorpromazine HCl"	"THOR10"	"10"
"Chlorpromazine HCl"	"THOR100"	"100"
"Chlorpromazine HCl"	"THOR100"	"200"
"Chlorpromazine HCl"	"THOR25"	"25"
"Chlorpromazine HCl"	"THOR25"	"25-50"
"Chlorpromazine HCl"	"THOR25I"	"10"
"Chlorpromazine HCl"	"THOR25I"	"12.5"
"Chlorpromazine HCl"	"THOR25I"	"25"
"Chlorpromazine HCl"	"THOR25I"	"5"
"Chlorpromazine HCl"	"THOR50"	"50"
"Chlorpromazine"		"50"
"Chlorpromazine"	"THOR10"	"10"
"Chlorpromazine"	"THOR25"	"25"
"Chlorpromazine"	"THOR25"	"25-50"
"Chlorpromazine"	"THOR25I"	"10"
"Chlorpromazine"	"THOR25I"	"12.5"
"Chlorpromazine"	"THOR25I"	"25"
"Chlorpromazine"	"THOR25I"	"25-50"
"Chlorpromazine"	"THOR50"	"50"
"Chlorpropamide"	"CHPR100"	"100"
"Chlorthalidone"	"CHTH25"	"100"
"Chlorthalidone"	"CHTH25"	"12.5"
"Chlorthalidone"	"CHTH25"	"25"
"Chlorthalidone"	"CHTH25"	"50"
"Cholecalciferol (Vitamin D3)"	"ERGO400T"	"400"
"Cholestyramine"	"CHOL4G"	"0.5"
"Cholestyramine"	"CHOL4G"	"1"
"Cholestyramine"	"CHOL4G"	"12"
"Cholestyramine"	"CHOL4G"	"16"
"Cholestyramine"	"CHOL4G"	"2"
"Cholestyramine"	"CHOL4G"	"4"
"Cholestyramine"	"CHOL4G"	"6"
"Cholestyramine"	"CHOL4G"	"8"
"Choline Magnesium Trisalicylate"	"CHOL500"	"500"
"Choline Magnesium Trisalicylate"	"CHOL750"	"750"
"Chromium Picolinate"		"200"
"Cidofovir 0.25% Oral Soln"	"CIDO0.25S"	"5"
"Cidofovir 1% Topical Paste"	"CIDO1P"	"1"
"Cidofovir"	"CIDO75I"	"16.5"
"Cidofovir"	"CIDO75I"	"300"
"Cidofovir"	"CIDO75I"	"345"
"Cidofovir"	"CIDO75I"	"375"
"Cidofovir"	"CIDO75I"	"400"
"Cidofovir"	"CIDO75I"	"70"
"Cilostaz"	"CILOS100"	"100"
"Cilostazol"	"CILL50"	"100"
"Cilostazol"	"CILL50"	"50"
"Cilostazol"	"CILOS100"	"100"
"Cimetidine HCl"	"CIME150I"	"2700"
"Cimetidine HCl"	"CIME150I"	"3"
"Cimetidine HCl"	"CIME150I"	"3000"
"Cimetidine"	"CIME300"	"150"
"Cimetidine"	"CIME300"	"300"
"Cimetidine"	"CIME400"	"200"
"Cimetidine"	"CIME400"	"400"
"Cinacalcet HCl"	"CINA30"	"120"
"Cinacalcet HCl"	"CINA30"	"15"
"Cinacalcet HCl"	"CINA30"	"150"
"Cinacalcet HCl"	"CINA30"	"180"
"Cinacalcet HCl"	"CINA30"	"30"
"Cinacalcet HCl"	"CINA30"	"60"
"Cinacalcet HCl"	"CINA30"	"90"
"Cinacalcet"	"CINA30"	"120"
"Cinacalcet"	"CINA30"	"15"
"Cinacalcet"	"CINA30"	"150"
"Cinacalcet"	"CINA30"	"30"
"Cinacalcet"	"CINA30"	"60"
"Cinacalcet"	"CINA30"	"90"
"Cinryze (C1 estrase inhibitor)"		"1000"
"Cinryze (C1 estrase inhibitor)"		"250
"Cinryze (C1 estrase inhibitor)"		"500"
"Cipro HC OTIC Suspension"		 10mg HC/ml"
"Cipro HC"	"CILO25ES"	"3"
"Cipro"	"CIPR200PM"	"200"
"Ciprofloxacin 0.3% Ophth Soln"	"CILO25ES"	"1"
"Ciprofloxacin 0.3% Ophth Soln"	"CILO25ES"	"1-2"
"Ciprofloxacin 0.3% Ophth Soln"	"CILO25ES"	"2"
"Ciprofloxacin 0.3% Ophth Soln"	"CILO25ES"	"3"
"Ciprofloxacin 0.3% Ophth Soln"	"CILO25ES"	"3-4"
"Ciprofloxacin 0.3% Ophth Soln"	"CILO25ES"	"4"
"Ciprofloxacin 0.3% Ophth Soln"	"CILO25ES"	"4-10"
"Ciprofloxacin 0.3% Ophth Soln"	"CILO25ES"	"5"
"Ciprofloxacin HCl"	"CIPR250"	"125"
"Ciprofloxacin HCl"	"CIPR250"	"250"
"Ciprofloxacin HCl"	"CIPR250"	"500"
"Ciprofloxacin HCl"	"CIPR250"	"750"
"Ciprofloxacin HCl"	"CIPR500"	"250"
"Ciprofloxacin HCl"	"CIPR500"	"400"
"Ciprofloxacin HCl"	"CIPR500"	"500"
"Ciprofloxacin HCl"	"CIPR500"	"750"
"Ciprofloxacin HCl"	"CIPR50L"	"500"
"Ciprofloxacin HCl"	"CIPR750"	"750"
"Ciprofloxacin Hcl"	"CIPR500"	"500"
"Ciprofloxacin IV"	"CIPR200I"	"200"
"Ciprofloxacin IV"	"CIPR200I"	"400"
"Ciprofloxacin IV"	"CIPR200PM"	"200"
"Ciprofloxacin IV"	"CIPR200PM"	"250"
"Ciprofloxacin IV"	"CIPR200PM"	"400"
"Ciprofloxacin IV"	"CIPR400PM"	"200"
"Ciprofloxacin IV"	"CIPR400PM"	"400"
"Ciprofloxacin Ophth Soln"	"CILO25ES"	"1"
"Ciprofloxacin Ophth Soln"	"CILO25ES"	"1-2"
"Ciprofloxacin Ophth Soln"	"CILO25ES"	"10"
"Ciprofloxacin Ophth Soln"	"CILO25ES"	"2"
"Ciprofloxacin Ophth Soln"	"CILO25ES"	"3"
"Ciprofloxacin Ophth Soln"	"CILO25ES"	"4"
"Ciprofloxacin in D5W"	"CIPR200PM"	"200"
"Ciprofloxacin"	"CILO25ES"	"3"
"Ciprofloxacin"	"CILO25ES"	"4"
"Ciprofloxacin"	"CIPR200I"	"200"
"Ciprofloxacin"	"CIPR200PM"	"200"
"Ciprofloxacin"	"CIPR250"	"200"
"Ciprofloxacin"	"CIPR400PM"	"400"
"Ciprofloxacin"	"CIPR400PM"	"500"
"Ciprofloxacin"	"CIPR500"	"400"
"Ciprofloxacin"	"CIPR500"	"500"
"Ciprofloxacin"	"CIPR50L"	"500"
"Ciprofloxacin"	"CIPRO400I"	"400"
"Cisatracurium Besylate"	"CISA10I"	"0"
"Cisatracurium Besylate"	"CISA10I"	"0.05"
"Cisatracurium Besylate"	"CISA10I"	"0.1"
"Cisatracurium Besylate"	"CISA10I"	"0.2"
"Cisatracurium Besylate"	"CISA10I"	"10"
"Cisatracurium Besylate"	"CISA10I"	"10-20"
"Cisatracurium Besylate"	"CISA10I"	"10.4"
"Cisatracurium Besylate"	"CISA10I"	"100"
"Cisatracurium Besylate"	"CISA10I"	"12"
"Cisatracurium Besylate"	"CISA10I"	"12.75"
"Cisatracurium Besylate"	"CISA10I"	"13"
"Cisatracurium Besylate"	"CISA10I"	"13.14"
"Cisatracurium Besylate"	"CISA10I"	"13.5"
"Cisatracurium Besylate"	"CISA10I"	"14"
"Cisatracurium Besylate"	"CISA10I"	"15"
"Cisatracurium Besylate"	"CISA10I"	"16"
"Cisatracurium Besylate"	"CISA10I"	"18"
"Cisatracurium Besylate"	"CISA10I"	"2"
"Cisatracurium Besylate"	"CISA10I"	"2.5"
"Cisatracurium Besylate"	"CISA10I"	"2.8"
"Cisatracurium Besylate"	"CISA10I"	"20"
"Cisatracurium Besylate"	"CISA10I"	"21.8"
"Cisatracurium Besylate"	"CISA10I"	"22.2"
"Cisatracurium Besylate"	"CISA10I"	"24"
"Cisatracurium Besylate"	"CISA10I"	"25.8"
"Cisatracurium Besylate"	"CISA10I"	"26.3"
"Cisatracurium Besylate"	"CISA10I"	"26.5"
"Cisatracurium Besylate"	"CISA10I"	"27"
"Cisatracurium Besylate"	"CISA10I"	"27.2"
"Cisatracurium Besylate"	"CISA10I"	"28.2"
"Cisatracurium Besylate"	"CISA10I"	"3"
"Cisatracurium Besylate"	"CISA10I"	"3.5"
"Cisatracurium Besylate"	"CISA10I"	"3.7"
"Cisatracurium Besylate"	"CISA10I"	"3.85"
"Cisatracurium Besylate"	"CISA10I"	"4"
"Cisatracurium Besylate"	"CISA10I"	"4.25"
"Cisatracurium Besylate"	"CISA10I"	"4.29"
"Cisatracurium Besylate"	"CISA10I"	"4.3"
"Cisatracurium Besylate"	"CISA10I"	"4.35"
"Cisatracurium Besylate"	"CISA10I"	"4.4"
"Cisatracurium Besylate"	"CISA10I"	"4.5"
"Cisatracurium Besylate"	"CISA10I"	"4.67"
"Cisatracurium Besylate"	"CISA10I"	"4.8"
"Cisatracurium Besylate"	"CISA10I"	"4.9"
"Cisatracurium Besylate"	"CISA10I"	"5"
"Cisatracurium Besylate"	"CISA10I"	"5-10"
"Cisatracurium Besylate"	"CISA10I"	"5.25"
"Cisatracurium Besylate"	"CISA10I"	"6"
"Cisatracurium Besylate"	"CISA10I"	"6.4"
"Cisatracurium Besylate"	"CISA10I"	"6.7"
"Cisatracurium Besylate"	"CISA10I"	"7"
"Cisatracurium Besylate"	"CISA10I"	"7.4"
"Cisatracurium Besylate"	"CISA10I"	"7.5"
"Cisatracurium Besylate"	"CISA10I"	"7.6"
"Cisatracurium Besylate"	"CISA10I"	"8"
"Cisatracurium Besylate"	"CISA10I"	"8.25"
"Cisatracurium Besylate"	"CISA10I"	"8.4"
"Cisatracurium Besylate"	"CISA10I"	"9"
"Cisatracurium Besylate"	"CISA10I"	"9.45"
"Cisatracurium Besylate"	"CISA10I"	"9.6"
"Cisatracurium Besylate"	"CISA10I"	"9.75"
"Cisatracurium Besylate"	"CISA200I"	"0.03-0.06"
"Cisatracurium Besylate"	"CISA200I"	"0.03-0.6"
"Cisatracurium Besylate"	"CISA200I"	"0.05"
"Cisatracurium Besylate"	"CISA200I"	"0.05-0.24"
"Cisatracurium Besylate"	"CISA200I"	"0.05-0.3"
"Cisatracurium Besylate"	"CISA200I"	"0.06"
"Cisatracurium Besylate"	"CISA200I"	"0.06-0.24"
"Cisatracurium Besylate"	"CISA200I"	"0.06-0.30"
"Cisatracurium Besylate"	"CISA200I"	"0.06-0.4"
"Cisatracurium Besylate"	"CISA200I"	"0.06-0.40"
"Cisatracurium Besylate"	"CISA200I"	"0.06-0.45"
"Cisatracurium Besylate"	"CISA200I"	"0.06-0.5"
"Cisatracurium Besylate"	"CISA200I"	"0.06-0.50"
"Cisatracurium Besylate"	"CISA200I"	"0.06-0.6"
"Cisatracurium Besylate"	"CISA200I"	"0.06-1.1"
"Cisatracurium Besylate"	"CISA200I"	"0.08"
"Cisatracurium Besylate"	"CISA200I"	"0.1"
"Cisatracurium Besylate"	"CISA200I"	"0.12"
"Cisatracurium Besylate"	"CISA200I"	"0.15"
"Cisatracurium Besylate"	"CISA200I"	"0.28"
"Cisatracurium Besylate"	"CISA200I"	"0.5-1.0"
"Cisatracurium Besylate"	"CISA200I"	"0.6"
"Cisatracurium Besylate"	"CISA200I"	"10"
"Cisatracurium Besylate"	"CISA200I"	"100"
"Cisatracurium Besylate"	"CISA200I"	"1000"
"Cisatracurium Besylate"	"CISA200I"	"120"
"Cisatracurium Besylate"	"CISA200I"	"1200"
"Cisatracurium Besylate"	"CISA200I"	"17"
"Cisatracurium Besylate"	"CISA200I"	"18"
"Cisatracurium Besylate"	"CISA200I"	"20"
"Cisatracurium Besylate"	"CISA200I"	"200"
"Cisatracurium Besylate"	"CISA200I"	"2400"
"Cisatracurium Besylate"	"CISA200I"	"250"
"Cisatracurium Besylate"	"CISA200I"	"4"
"Cisatracurium Besylate"	"CISA200I"	"400"
"Cisatracurium Besylate"	"CISA200I"	"500"
"Cisatracurium Besylate"	"CISA200I"	"600"
"Cisatracurium Besylate"	"CISA200I"	"8"
"Cisatracurium Besylate"	"CISA200I"	"800"
"Cisatracurium Besylate"	"CISA200I"	"9"
"Cisatracurium Besylate"	"CISA200I"	"9.15"
"Cisatracurium Besylate"	"CISA20I"	"0"
"Cisatracurium Besylate"	"CISA20I"	"0.15"
"Cisatracurium Besylate"	"CISA20I"	"0.2"
"Cisatracurium Besylate"	"CISA20I"	"1.5"
"Cisatracurium Besylate"	"CISA20I"	"10"
"Cisatracurium Besylate"	"CISA20I"	"10-20"
"Cisatracurium Besylate"	"CISA20I"	"10.5"
"Cisatracurium Besylate"	"CISA20I"	"10.8"
"Cisatracurium Besylate"	"CISA20I"	"100"
"Cisatracurium Besylate"	"CISA20I"	"11"
"Cisatracurium Besylate"	"CISA20I"	"12"
"Cisatracurium Besylate"	"CISA20I"	"12.24"
"Cisatracurium Besylate"	"CISA20I"	"12.4"
"Cisatracurium Besylate"	"CISA20I"	"12.5"
"Cisatracurium Besylate"	"CISA20I"	"12.6"
"Cisatracurium Besylate"	"CISA20I"	"12.7"
"Cisatracurium Besylate"	"CISA20I"	"12.72"
"Cisatracurium Besylate"	"CISA20I"	"12.8"
"Cisatracurium Besylate"	"CISA20I"	"13"
"Cisatracurium Besylate"	"CISA20I"	"13.3"
"Cisatracurium Besylate"	"CISA20I"	"13.5"
"Cisatracurium Besylate"	"CISA20I"	"13.6"
"Cisatracurium Besylate"	"CISA20I"	"14"
"Cisatracurium Besylate"	"CISA20I"	"14.1"
"Cisatracurium Besylate"	"CISA20I"	"14.4"
"Cisatracurium Besylate"	"CISA20I"	"14.7"
"Cisatracurium Besylate"	"CISA20I"	"15"
"Cisatracurium Besylate"	"CISA20I"	"15.12"
"Cisatracurium Besylate"	"CISA20I"	"15.6"
"Cisatracurium Besylate"	"CISA20I"	"16"
"Cisatracurium Besylate"	"CISA20I"	"16.2"
"Cisatracurium Besylate"	"CISA20I"	"16.3"
"Cisatracurium Besylate"	"CISA20I"	"16.4"
"Cisatracurium Besylate"	"CISA20I"	"16.5"
"Cisatracurium Besylate"	"CISA20I"	"16.8"
"Cisatracurium Besylate"	"CISA20I"	"16.9"
"Cisatracurium Besylate"	"CISA20I"	"17"
"Cisatracurium Besylate"	"CISA20I"	"18"
